time;PressMode
2023-01-25 16:36:27.413 CET;4
2023-01-25 16:36:41.463 CET;8
2023-01-25 16:45:47.655 CET;4
2023-01-25 16:51:01.911 CET;16
2023-01-25 16:53:28.490 CET;4
2023-01-25 16:53:47.569 CET;16
2023-01-25 21:59:47.894 CET;4
2023-01-25 21:59:50.904 CET;16
2023-01-25 21:59:58.934 CET;4
2023-01-25 22:00:09.974 CET;16
2023-01-25 22:01:50.371 CET;4
2023-01-25 22:12:41.960 CET;32
2023-01-25 22:12:42.970 CET;8
2023-01-25 23:06:28.851 CET;4
2023-01-25 23:20:24.188 CET;16
2023-01-26 06:06:11.407 CET;4
2023-01-26 06:11:39.721 CET;16
2023-01-26 10:39:16.845 CET;4
2023-01-26 10:57:49.286 CET;16
2023-01-26 13:13:26.788 CET;4
2023-01-26 13:42:17.703 CET;16
2023-01-26 13:44:39.272 CET;4
2023-01-26 14:04:25.005 CET;16
2023-01-26 14:05:08.176 CET;4
2023-01-26 14:05:10.184 CET;16
2023-01-26 15:23:04.846 CET;4
2023-01-26 15:23:35.976 CET;16
2023-01-26 15:24:34.207 CET;4
2023-01-26 15:24:50.266 CET;16
2023-01-26 15:25:22.404 CET;4
2023-01-26 15:25:42.486 CET;16
2023-01-26 16:27:36.303 CET;4
2023-01-26 16:28:01.404 CET;8
2023-01-26 16:39:39.193 CET;4
2023-01-26 16:42:24.859 CET;16
2023-01-26 17:06:37.657 CET;4
2023-01-26 17:14:26.529 CET;16
2023-01-26 18:20:03.242 CET;4
2023-01-26 18:20:32.361 CET;0
2023-01-26 18:20:34.371 CET;8
2023-01-27 00:54:22.723 CET;0
2023-01-27 00:54:23.723 CET;4
2023-01-27 05:40:59.401 CET;16
2023-01-27 06:18:40.427 CET;0
2023-01-27 06:18:41.427 CET;4
2023-01-27 06:18:49.457 CET;16
2023-01-27 07:22:07.624 CET;4
2023-01-27 07:23:40.992 CET;16
2023-01-27 08:07:07.403 CET;4
2023-01-27 08:07:48.572 CET;16
2023-01-27 08:13:22.907 CET;4
2023-01-27 08:14:02.055 CET;16
2023-01-27 09:20:04.887 CET;4
2023-01-27 09:21:14.167 CET;8
2023-01-27 09:31:42.677 CET;4
2023-01-27 09:34:37.377 CET;16
2023-01-27 09:54:02.029 CET;4
2023-01-27 10:09:24.704 CET;16
2023-01-27 10:10:16.914 CET;4
2023-01-27 10:10:21.936 CET;16
2023-01-27 13:40:05.180 CET;4
2023-01-27 14:14:32.443 CET;16
2023-01-27 14:39:44.480 CET;0
2023-01-27 14:39:45.480 CET;4
2023-01-27 14:56:29.492 CET;16
2023-01-27 16:25:27.809 CET;4
2023-01-27 16:26:57.167 CET;16
2023-01-27 18:50:52.651 CET;0
2023-01-27 18:50:53.653 CET;8
2023-01-27 18:51:22.772 CET;4
2023-01-27 18:52:16.990 CET;8
2023-01-28 00:32:11.423 CET;4
2023-01-30 06:13:47.144 CET;16
2023-01-30 06:15:08.461 CET;4
2023-01-30 06:16:22.760 CET;16
2023-01-30 06:52:16.358 CET;4
2023-01-30 07:15:40.970 CET;16
2023-01-30 07:16:06.071 CET;4
2023-01-30 07:16:07.072 CET;16
2023-01-30 07:32:18.947 CET;4
2023-01-30 07:33:01.115 CET;0
2023-01-30 07:33:02.125 CET;16
2023-01-30 07:37:46.262 CET;4
2023-01-30 07:41:15.089 CET;16
2023-01-30 08:05:14.835 CET;4
2023-01-30 08:06:26.124 CET;16
2023-01-30 08:09:54.950 CET;4
2023-01-30 08:10:42.150 CET;16
2023-01-30 08:11:11.260 CET;4
2023-01-30 08:11:14.279 CET;16
2023-01-30 08:17:46.842 CET;4
2023-01-30 08:18:00.901 CET;16
2023-01-30 09:07:10.681 CET;4
2023-01-30 09:07:58.871 CET;0
2023-01-30 09:07:59.869 CET;8
2023-01-30 09:17:23.122 CET;0
2023-01-30 09:17:24.132 CET;4
2023-01-30 09:21:16.058 CET;16
2023-01-30 10:37:00.194 CET;4
2023-01-30 10:37:06.216 CET;16
2023-01-30 10:50:39.460 CET;4
2023-01-30 10:50:40.470 CET;16
2023-01-30 14:04:44.966 CET;4
2023-01-30 14:04:52.994 CET;16
2023-01-30 14:28:12.585 CET;4
2023-01-30 14:37:15.756 CET;16
2023-01-30 17:12:46.009 CET;8
2023-01-30 17:30:01.138 CET;16
2023-01-30 17:30:02.138 CET;4
2023-01-30 17:32:55.835 CET;16
2023-01-30 17:39:18.358 CET;4
2023-01-30 17:50:45.105 CET;16
2023-01-30 19:26:44.095 CET;4
2023-01-31 17:53:37.746 CET;16
2023-01-31 17:54:56.056 CET;4
2023-01-31 17:55:02.086 CET;16
2023-01-31 18:27:07.769 CET;4
2023-01-31 18:27:28.857 CET;16
2023-01-31 19:22:28.039 CET;8
2023-01-31 19:34:48.983 CET;4
2023-01-31 19:35:05.053 CET;16
2023-01-31 19:36:39.434 CET;4
2023-01-31 19:36:42.443 CET;16
2023-01-31 22:36:40.555 CET;4
2023-01-31 22:37:25.733 CET;0
2023-01-31 22:37:26.743 CET;8
2023-01-31 22:42:39.987 CET;4
2023-01-31 22:43:14.118 CET;16
2023-01-31 22:51:54.200 CET;4
2023-01-31 22:52:00.230 CET;16
2023-01-31 22:57:00.426 CET;4
2023-01-31 23:14:24.601 CET;16
2023-02-01 06:25:09.796 CET;4
2023-02-01 06:25:36.905 CET;8
2023-02-01 06:37:38.793 CET;4
2023-02-01 06:38:49.072 CET;16
2023-02-01 06:43:51.279 CET;4
2023-02-01 07:00:51.351 CET;16
2023-02-01 11:08:50.769 CET;4
2023-02-01 11:09:24.907 CET;8
2023-02-01 11:18:24.059 CET;4
2023-02-01 11:26:49.072 CET;16
2023-02-01 11:34:19.875 CET;0
2023-02-01 11:34:20.875 CET;4
2023-02-01 11:45:31.555 CET;16
2023-02-01 11:58:38.706 CET;4
2023-02-01 12:00:02.035 CET;16
2023-02-01 12:04:35.130 CET;4
2023-02-01 12:05:09.259 CET;16
2023-02-01 12:08:24.036 CET;4
2023-02-01 12:09:02.187 CET;16
2023-02-01 12:11:55.882 CET;4
2023-02-01 12:12:26.003 CET;16
2023-02-01 13:19:20.026 CET;4
2023-02-01 13:20:25.293 CET;16
2023-02-01 17:29:21.947 CET;4
2023-02-01 17:29:50.058 CET;16
2023-02-01 19:16:12.543 CET;4
2023-02-01 19:16:20.573 CET;16
2023-02-01 22:02:39.413 CET;4
2023-02-01 22:03:08.532 CET;8
2023-02-01 22:12:37.799 CET;4
2023-02-01 22:15:34.506 CET;16
2023-02-01 22:31:24.302 CET;4
2023-02-01 22:31:31.322 CET;16
2023-02-01 22:46:38.948 CET;4
2023-02-01 22:47:12.088 CET;16
2023-02-02 03:49:15.457 CET;4
2023-02-02 03:49:44.576 CET;16
2023-02-02 04:16:06.894 CET;4
2023-02-02 04:16:34.003 CET;16
2023-02-02 05:34:40.717 CET;4
2023-02-02 05:35:12.835 CET;16
2023-02-02 05:38:34.645 CET;4
2023-02-02 05:39:03.765 CET;16
2023-02-02 08:47:13.851 CET;4
2023-02-02 08:48:07.072 CET;8
2023-02-02 08:57:52.401 CET;4
2023-02-02 09:11:57.779 CET;16
2023-02-02 09:13:12.078 CET;4
2023-02-02 09:13:17.096 CET;16
2023-02-02 09:43:41.382 CET;0
2023-02-02 09:43:42.381 CET;4
2023-02-02 09:44:15.523 CET;16
2023-02-02 09:45:31.832 CET;4
2023-02-02 09:46:07.970 CET;16
2023-02-02 09:47:26.279 CET;4
2023-02-02 09:47:44.349 CET;16
2023-02-02 10:26:11.572 CET;4
2023-02-02 10:26:13.572 CET;16
2023-02-02 11:10:00.058 CET;4
2023-02-02 11:13:22.875 CET;16
2023-02-02 12:29:33.121 CET;4
2023-02-02 12:30:03.249 CET;16
2023-02-02 12:35:36.572 CET;4
2023-02-02 12:36:17.743 CET;16
2023-02-02 12:52:06.526 CET;4
2023-02-02 12:52:57.723 CET;16
2023-02-02 12:56:54.680 CET;0
2023-02-02 12:56:55.680 CET;4
2023-02-02 12:57:23.789 CET;16
2023-02-02 12:58:13.989 CET;4
2023-02-02 12:58:45.118 CET;16
2023-02-02 13:00:00.415 CET;4
2023-02-02 13:00:30.535 CET;16
2023-02-02 14:59:48.119 CET;4
2023-02-02 14:59:59.168 CET;8
2023-02-02 15:09:31.448 CET;4
2023-02-02 15:14:33.663 CET;16
2023-02-02 15:16:51.210 CET;4
2023-02-02 15:30:54.575 CET;16
2023-02-02 18:14:30.773 CET;0
2023-02-02 18:14:31.782 CET;8
2023-02-02 18:39:20.720 CET;4
2023-02-02 18:40:23.980 CET;16
2023-02-02 18:59:26.543 CET;4
2023-02-02 19:12:25.651 CET;16
2023-02-02 19:25:48.859 CET;4
2023-02-02 19:26:31.029 CET;16
2023-02-02 19:58:10.602 CET;4
2023-02-02 19:58:45.753 CET;16
2023-02-02 20:02:45.710 CET;4
2023-02-02 20:02:49.730 CET;16
2023-02-02 20:11:52.891 CET;4
2023-02-02 20:12:07.951 CET;16
2023-02-02 21:26:43.835 CET;4
2023-02-02 21:26:54.877 CET;8
2023-02-02 22:38:07.930 CET;4
2023-02-02 22:40:14.440 CET;16
2023-02-02 22:49:59.770 CET;4
2023-02-02 23:07:16.915 CET;16
2023-02-03 01:07:19.677 CET;4
2023-02-03 01:09:17.155 CET;8
2023-02-03 01:20:02.723 CET;0
2023-02-03 01:20:03.733 CET;4
2023-02-03 01:21:22.042 CET;16
2023-02-03 01:47:43.355 CET;4
2023-02-03 01:47:53.394 CET;16
2023-02-03 12:15:05.676 CET;4
2023-02-03 12:15:12.706 CET;16
2023-02-03 13:55:49.809 CET;4
2023-02-03 22:10:06.211 CET;16
2023-02-03 23:30:53.576 CET;4
2023-02-03 23:31:26.706 CET;0
2023-02-03 23:31:27.706 CET;8
2023-02-03 23:39:25.618 CET;4
2023-02-03 23:44:28.825 CET;16
2023-02-04 00:09:43.881 CET;4
2023-02-04 00:09:50.900 CET;16
2023-02-04 00:32:36.032 CET;0
2023-02-04 00:32:39.760 CET;16
2023-02-04 00:32:46.401 CET;0
2023-02-04 00:33:19.529 CET;16
2023-02-04 01:21:33.082 CET;4
2023-02-04 01:21:47.142 CET;16
2023-02-04 02:54:27.348 CET;0
2023-02-04 02:54:28.349 CET;4
2023-02-04 02:55:10.519 CET;16
2023-02-04 02:59:55.655 CET;4
2023-02-04 03:00:21.766 CET;16
2023-02-04 03:43:48.174 CET;4
2023-02-04 03:43:54.193 CET;16
2023-02-04 05:33:10.371 CET;4
2023-02-06 11:17:15.634 CET;8
2023-02-06 11:17:52.782 CET;16
2023-02-06 11:17:53.792 CET;4
2023-02-06 11:18:25.914 CET;32
2023-02-06 11:18:26.924 CET;8
2023-02-06 11:19:29.171 CET;0
2023-02-06 11:19:30.171 CET;4
2023-02-06 11:28:33.345 CET;8
2023-02-06 11:40:54.302 CET;4
2023-02-06 16:12:20.309 CET;64
2023-02-06 16:12:21.319 CET;2
2023-02-06 16:13:46.658 CET;64
2023-02-06 16:13:48.668 CET;4
2023-02-06 16:13:52.688 CET;64
2023-02-06 16:13:53.688 CET;2
2023-02-06 16:28:33.207 CET;4
2023-02-06 16:28:56.295 CET;2
2023-02-06 16:29:13.365 CET;64
2023-02-06 16:29:14.365 CET;4
2023-02-06 16:29:28.424 CET;64
2023-02-06 16:29:29.424 CET;2
2023-02-06 16:29:32.434 CET;64
2023-02-06 16:29:33.444 CET;4
2023-02-06 16:29:37.454 CET;2
2023-02-06 16:29:42.474 CET;64
2023-02-06 16:29:43.484 CET;4
2023-02-06 16:29:47.493 CET;64
2023-02-06 16:29:48.503 CET;2
2023-02-06 16:29:52.513 CET;64
2023-02-06 16:29:53.523 CET;4
2023-02-06 16:29:57.533 CET;64
2023-02-06 16:29:58.545 CET;2
2023-02-06 16:30:17.625 CET;4
2023-02-06 16:30:21.634 CET;64
2023-02-06 16:30:22.644 CET;2
2023-02-06 16:30:54.763 CET;4
2023-02-07 14:02:02.020 CET;16
2023-02-07 15:50:28.993 CET;0
2023-02-07 15:50:29.993 CET;4
2023-02-07 15:50:55.092 CET;8
2023-02-07 15:56:27.417 CET;0
2023-02-07 15:56:28.427 CET;4
2023-02-07 15:57:22.645 CET;16
2023-02-07 16:02:04.773 CET;4
2023-02-07 16:02:36.903 CET;16
2023-02-07 19:18:09.747 CET;8
2023-02-07 19:29:33.473 CET;4
2023-02-07 19:40:50.171 CET;16
2023-02-07 19:48:23.983 CET;4
2023-02-07 19:48:28.002 CET;0
2023-02-07 19:48:29.002 CET;16
2023-02-07 21:23:48.845 CET;4
2023-02-07 21:42:13.259 CET;16
2023-02-07 22:02:12.051 CET;0
2023-02-07 22:02:13.051 CET;4
2023-02-07 22:23:25.118 CET;16
2023-02-07 22:28:36.365 CET;4
2023-02-07 22:31:28.042 CET;16
2023-02-07 23:54:46.003 CET;4
2023-02-08 00:21:00.286 CET;16
2023-02-08 04:33:21.750 CET;4
2023-02-08 04:33:43.841 CET;8
2023-02-08 04:45:56.766 CET;4
2023-02-08 04:48:39.414 CET;16
2023-02-08 10:46:24.119 CET;8
2023-02-08 10:55:09.210 CET;4
2023-02-08 10:56:57.650 CET;16
2023-02-08 11:06:39.970 CET;0
2023-02-08 11:06:40.980 CET;4
2023-02-08 11:06:47.000 CET;16
2023-02-08 11:13:45.674 CET;4
2023-02-08 11:13:50.694 CET;16
2023-02-08 11:49:22.203 CET;4
2023-02-08 11:50:30.483 CET;16
2023-02-08 13:51:42.516 CET;4
2023-02-08 13:52:03.595 CET;32
2023-02-08 13:52:04.605 CET;8
2023-02-08 14:02:12.026 CET;4
2023-02-08 14:04:50.664 CET;16
2023-02-08 19:11:17.085 CET;4
2023-02-08 19:11:46.193 CET;8
2023-02-08 19:25:15.430 CET;4
2023-02-08 19:28:10.128 CET;16
2023-02-08 19:30:33.696 CET;4
2023-02-08 19:30:43.736 CET;16
2023-02-08 19:44:28.029 CET;4
2023-02-08 19:44:38.069 CET;16
2023-02-08 21:29:54.295 CET;4
2023-02-08 21:46:14.210 CET;16
2023-02-08 21:48:24.727 CET;4
2023-02-08 22:29:11.486 CET;16
2023-02-09 03:01:24.703 CET;4
2023-02-09 03:01:53.823 CET;8
2023-02-09 03:07:27.148 CET;4
2023-02-09 03:16:43.381 CET;16
2023-02-09 03:19:59.160 CET;4
2023-02-09 03:20:03.180 CET;16
2023-02-09 08:45:36.171 CET;8
2023-02-09 08:56:37.811 CET;4
2023-02-09 08:56:57.891 CET;16
2023-02-09 09:03:38.496 CET;4
2023-02-09 09:03:47.525 CET;16
2023-02-09 09:04:35.724 CET;4
2023-02-09 09:06:13.104 CET;16
2023-02-09 12:57:49.598 CET;8
2023-02-09 13:07:39.957 CET;4
2023-02-09 13:09:23.365 CET;16
2023-02-09 13:14:25.578 CET;4
2023-02-09 13:18:33.562 CET;16
2023-02-09 13:18:53.644 CET;4
2023-02-09 13:19:07.703 CET;16
2023-02-09 14:19:03.056 CET;0
2023-02-09 14:19:04.058 CET;4
2023-02-09 14:19:53.256 CET;0
2023-02-09 14:19:54.256 CET;8
2023-02-09 14:29:14.497 CET;4
2023-02-09 14:29:30.558 CET;16
2023-02-09 14:35:26.982 CET;4
2023-02-09 14:35:41.042 CET;16
2023-02-09 15:17:27.039 CET;4
2023-02-09 15:17:33.068 CET;16
2023-02-09 15:23:55.594 CET;4
2023-02-09 15:25:51.062 CET;16
2023-02-09 20:08:54.888 CET;4
2023-02-09 20:09:26.007 CET;16
2023-02-09 20:09:27.007 CET;8
2023-02-09 20:15:21.433 CET;4
2023-02-09 20:17:55.039 CET;16
2023-02-09 20:52:24.312 CET;4
2023-02-09 20:52:32.342 CET;16
2023-02-09 22:48:47.186 CET;4
2023-02-09 22:49:21.323 CET;16
2023-02-09 23:07:12.598 CET;4
2023-02-09 23:11:49.704 CET;16
2023-02-09 23:12:54.971 CET;4
2023-02-09 23:13:10.032 CET;16
2023-02-09 23:53:48.759 CET;4
2023-02-09 23:54:10.848 CET;16
2023-02-10 00:28:09.993 CET;4
2023-02-10 00:29:04.213 CET;16
2023-02-10 00:31:25.780 CET;4
2023-02-10 00:31:54.891 CET;16
2023-02-10 00:34:02.410 CET;4
2023-02-10 00:34:28.509 CET;16
2023-02-10 00:39:25.703 CET;4
2023-02-10 00:40:06.862 CET;16
2023-02-10 01:59:54.983 CET;4
2023-02-10 02:00:50.204 CET;16
2023-02-10 02:04:04.980 CET;4
2023-02-10 02:04:42.121 CET;16
2023-02-10 02:11:14.694 CET;4
2023-02-10 02:12:04.894 CET;16
2023-02-10 02:14:20.430 CET;4
2023-02-10 02:14:48.551 CET;16
2023-02-10 02:47:53.470 CET;4
2023-02-10 02:48:24.599 CET;16
2023-02-10 03:30:47.750 CET;4
2023-02-10 03:31:25.910 CET;16
2023-02-10 03:41:09.239 CET;4
2023-02-10 03:42:01.438 CET;16
2023-02-10 03:53:04.088 CET;4
2023-02-10 03:53:27.187 CET;8
2023-02-10 04:03:50.670 CET;4
2023-02-10 04:05:57.177 CET;16
2023-02-10 04:07:12.477 CET;4
2023-02-10 04:07:16.497 CET;16
2023-02-10 06:31:29.051 CET;0
2023-02-10 06:31:30.051 CET;4
2023-02-10 06:31:45.111 CET;8
2023-02-10 08:52:21.798 CET;4
2023-02-10 08:52:26.816 CET;0
2023-02-10 08:52:27.828 CET;8
2023-02-10 08:52:56.937 CET;4
2023-02-10 08:57:10.954 CET;16
2023-02-10 09:04:09.628 CET;4
2023-02-10 09:04:25.698 CET;16
2023-02-10 10:36:24.730 CET;4
2023-02-10 10:37:32.000 CET;16
2023-02-10 10:39:05.368 CET;4
2023-02-10 10:41:33.966 CET;16
2023-02-10 11:15:15.039 CET;4
2023-02-10 11:17:42.628 CET;16
2023-02-10 11:32:01.055 CET;4
2023-02-10 11:32:45.233 CET;16
2023-02-10 11:50:24.469 CET;4
2023-02-10 11:50:52.578 CET;16
2023-02-10 12:06:28.313 CET;4
2023-02-10 12:06:40.364 CET;16
2023-02-10 12:49:54.721 CET;4
2023-02-10 12:50:42.910 CET;8
2023-02-10 13:04:49.293 CET;4
2023-02-10 13:06:14.632 CET;16
2023-02-10 14:09:48.865 CET;4
2023-02-10 14:10:05.924 CET;16
2023-02-10 17:40:49.414 CET;4
2023-02-10 17:41:29.572 CET;8
2023-02-10 17:59:48.964 CET;0
2023-02-10 17:59:49.964 CET;4
2023-02-10 18:04:32.089 CET;16
2023-02-10 20:30:08.984 CET;4
2023-02-10 20:30:15.003 CET;16
2023-02-10 21:03:00.855 CET;2
2023-02-10 21:08:12.101 CET;4
2023-02-11 00:04:29.328 CET;16
2023-02-11 00:07:41.096 CET;4
2023-02-11 00:19:39.964 CET;16
2023-02-11 03:34:05.542 CET;4
2023-02-11 03:34:45.700 CET;8
2023-02-11 03:50:04.378 CET;0
2023-02-11 03:50:05.378 CET;4
2023-02-11 03:51:40.759 CET;16
2023-02-13 07:06:26.305 CET;4
2023-02-13 07:06:47.392 CET;16
2023-02-13 10:48:22.463 CET;4
2023-02-13 11:05:52.657 CET;8
2023-02-13 11:23:44.950 CET;4
2023-02-13 11:39:32.730 CET;16
2023-02-13 11:40:06.869 CET;4
2023-02-13 11:41:47.266 CET;16
2023-02-13 11:47:35.661 CET;4
2023-02-13 12:14:46.177 CET;0
2023-02-13 12:14:48.178 CET;1
2023-02-13 12:16:28.575 CET;16
2023-02-13 12:16:31.595 CET;4
2023-02-13 12:17:26.815 CET;16
2023-02-13 12:18:55.163 CET;4
2023-02-13 12:18:58.184 CET;16
2023-02-13 12:19:03.203 CET;0
2023-02-13 12:19:04.203 CET;4
2023-02-13 12:19:06.213 CET;16
2023-02-13 12:20:02.431 CET;4
2023-02-13 12:20:10.463 CET;16
2023-02-13 12:20:38.582 CET;4
2023-02-13 12:30:36.964 CET;16
2023-02-13 12:41:26.562 CET;4
2023-02-13 12:42:54.910 CET;8
2023-02-13 12:51:57.069 CET;4
2023-02-13 12:54:03.578 CET;16
2023-02-13 14:09:13.592 CET;4
2023-02-13 14:10:17.848 CET;16
2023-02-13 14:10:47.967 CET;4
2023-02-13 14:12:59.497 CET;16
2023-02-13 14:13:02.507 CET;4
2023-02-13 14:16:29.335 CET;16
2023-02-13 14:17:57.683 CET;4
2023-02-13 14:19:27.042 CET;16
2023-02-13 14:19:40.092 CET;4
2023-02-13 14:22:24.750 CET;16
2023-02-13 14:22:30.779 CET;4
2023-02-13 15:01:21.082 CET;16
2023-02-13 15:03:26.579 CET;4
2023-02-13 15:14:32.237 CET;16
2023-02-13 19:20:45.223 CET;4
2023-02-13 19:22:16.592 CET;8
2023-02-13 19:31:46.871 CET;4
2023-02-13 19:37:38.275 CET;16
2023-02-13 19:37:48.315 CET;4
2023-02-13 19:37:52.325 CET;16
2023-02-13 22:29:58.559 CET;4
2023-02-13 22:31:15.858 CET;16
2023-02-14 05:27:38.632 CET;0
2023-02-14 05:27:39.632 CET;8
2023-02-14 05:31:50.638 CET;4
2023-02-14 05:50:23.076 CET;16
2023-02-14 06:30:53.766 CET;4
2023-02-14 06:31:42.967 CET;16
2023-02-14 06:33:02.285 CET;4
2023-02-14 06:33:10.315 CET;16
2023-02-14 06:37:13.279 CET;4
2023-02-14 07:05:16.016 CET;16
2023-02-14 07:06:53.405 CET;4
2023-02-14 07:07:00.437 CET;16
2023-02-14 07:09:31.033 CET;4
2023-02-14 07:10:02.164 CET;16
2023-02-14 07:10:39.313 CET;4
2023-02-14 07:10:44.332 CET;0
2023-02-14 07:10:45.332 CET;16
2023-02-14 07:16:40.759 CET;4
2023-02-14 07:17:14.888 CET;16
2023-02-14 07:21:01.796 CET;4
2023-02-14 07:21:35.934 CET;16
2023-02-14 07:24:23.601 CET;4
2023-02-14 07:25:06.770 CET;16
2023-02-14 07:29:12.757 CET;4
2023-02-14 07:31:52.394 CET;16
2023-02-14 07:32:10.466 CET;0
2023-02-14 07:32:11.466 CET;4
2023-02-14 07:32:46.605 CET;16
2023-02-14 07:35:09.183 CET;4
2023-02-14 07:36:47.572 CET;16
2023-02-14 07:39:10.140 CET;4
2023-02-14 07:39:16.170 CET;16
2023-02-14 15:01:32.138 CET;4
2023-02-14 15:02:47.437 CET;16
2023-02-14 15:06:01.203 CET;4
2023-02-14 15:06:26.313 CET;16
2023-02-14 15:26:20.069 CET;4
2023-02-14 15:26:29.109 CET;16
2023-02-14 17:01:53.980 CET;4
2023-02-14 17:02:27.108 CET;8
2023-02-14 17:12:51.595 CET;4
2023-02-14 17:14:43.046 CET;16
2023-02-14 17:14:46.055 CET;4
2023-02-14 17:15:46.295 CET;16
2023-02-14 17:23:43.204 CET;4
2023-02-14 17:33:25.523 CET;16
2023-02-14 18:44:13.489 CET;4
2023-02-14 18:44:34.578 CET;16
2023-02-14 18:45:43.848 CET;4
2023-02-14 18:48:36.543 CET;16
2023-02-14 19:23:46.973 CET;4
2023-02-14 19:24:17.094 CET;8
2023-02-14 19:25:30.381 CET;4
2023-02-14 20:09:28.917 CET;16
2023-02-14 20:12:27.627 CET;4
2023-02-14 20:12:42.686 CET;0
2023-02-14 20:12:43.697 CET;16
2023-02-14 20:26:36.016 CET;4
2023-02-14 20:27:59.354 CET;16
2023-02-14 20:57:04.318 CET;4
2023-02-14 21:05:54.441 CET;16
2023-02-14 21:33:04.957 CET;4
2023-02-14 21:34:16.236 CET;16
2023-02-14 22:08:47.510 CET;4
2023-02-14 22:10:27.905 CET;16
2023-02-14 22:10:28.905 CET;4
2023-02-14 22:10:58.026 CET;16
2023-02-14 22:22:18.743 CET;4
2023-02-14 22:28:31.227 CET;16
2023-02-14 22:35:22.871 CET;4
2023-02-14 22:35:26.882 CET;16
2023-02-14 22:37:58.490 CET;4
2023-02-14 23:04:52.947 CET;16
2023-02-14 23:05:38.125 CET;4
2023-02-14 23:10:39.332 CET;16
2023-02-14 23:19:32.454 CET;4
2023-02-14 23:19:36.473 CET;16
2023-02-15 00:16:28.088 CET;4
2023-02-15 00:32:12.864 CET;16
2023-02-15 01:58:49.625 CET;4
2023-02-15 02:17:13.029 CET;16
2023-02-15 03:19:25.920 CET;8
2023-02-15 03:28:43.142 CET;4
2023-02-15 03:31:45.882 CET;16
2023-02-15 04:20:28.566 CET;4
2023-02-15 04:21:11.736 CET;8
2023-02-15 06:57:57.290 CET;0
2023-02-15 06:57:58.290 CET;4
2023-02-15 07:13:06.915 CET;16
2023-02-15 07:44:55.546 CET;4
2023-02-15 07:46:41.964 CET;16
2023-02-15 08:14:50.707 CET;4
2023-02-15 09:28:43.415 CET;16
2023-02-15 09:41:53.575 CET;4
2023-02-15 09:44:09.111 CET;0
2023-02-15 09:44:11.121 CET;1
2023-02-15 09:47:18.869 CET;64
2023-02-15 09:47:20.880 CET;4
2023-02-15 09:47:42.969 CET;16
2023-02-15 09:58:56.657 CET;4
2023-02-15 10:02:58.625 CET;16
2023-02-15 10:02:59.625 CET;0
2023-02-15 10:03:01.634 CET;1
2023-02-15 10:04:54.085 CET;4
2023-02-15 10:05:21.193 CET;16
2023-02-15 10:42:53.184 CET;4
2023-02-15 10:50:40.045 CET;16
2023-02-15 11:04:39.394 CET;4
2023-02-15 11:12:17.226 CET;0
2023-02-15 11:12:20.236 CET;1
2023-02-15 11:13:57.625 CET;4
2023-02-15 11:14:25.734 CET;16
2023-02-15 11:33:27.299 CET;4
2023-02-15 11:35:15.727 CET;16
2023-02-15 11:35:16.737 CET;0
2023-02-15 11:35:17.736 CET;1
2023-02-15 11:38:45.565 CET;4
2023-02-15 11:39:17.703 CET;16
2023-02-15 12:31:51.299 CET;4
2023-02-15 12:32:19.408 CET;16
2023-02-15 12:50:14.698 CET;4
2023-02-15 12:51:15.947 CET;16
2023-02-15 12:53:55.585 CET;4
2023-02-15 12:54:34.733 CET;16
2023-02-15 12:59:43.969 CET;4
2023-02-15 13:01:06.296 CET;16
2023-02-15 13:19:02.596 CET;4
2023-02-15 13:28:54.960 CET;8
2023-02-15 13:39:31.500 CET;4
2023-02-15 14:19:07.994 CET;16
2023-02-15 14:27:04.900 CET;4
2023-02-15 14:27:20.960 CET;16
2023-02-15 14:50:49.586 CET;4
2023-02-15 15:03:20.584 CET;16
2023-02-15 16:14:56.736 CET;4
2023-02-15 16:20:39.111 CET;16
2023-02-15 18:00:34.046 CET;4
2023-02-15 18:01:08.186 CET;8
2023-02-15 18:04:49.062 CET;4
2023-02-15 18:17:59.220 CET;16
2023-02-15 18:19:21.549 CET;4
2023-02-15 18:27:05.404 CET;16
2023-02-15 22:57:58.309 CET;32
2023-02-15 22:57:59.308 CET;8
2023-02-15 23:09:53.158 CET;4
2023-02-15 23:10:58.427 CET;16
2023-02-15 23:59:20.012 CET;4
2023-02-15 23:59:36.071 CET;16
2023-02-16 03:58:26.298 CET;4
2023-02-16 04:41:17.568 CET;0
2023-02-16 04:41:18.568 CET;8
2023-02-16 04:54:02.615 CET;4
2023-02-16 06:23:58.176 CET;16
2023-02-16 06:26:07.681 CET;4
2023-02-16 06:26:13.711 CET;16
2023-02-16 08:55:49.552 CET;4
2023-02-16 09:22:52.032 CET;8
2023-02-16 09:27:00.026 CET;4
2023-02-16 09:34:33.839 CET;16
2023-02-16 09:44:06.121 CET;4
2023-02-16 10:07:25.711 CET;16
2023-02-16 13:08:33.108 CET;4
2023-02-16 13:09:08.249 CET;0
2023-02-16 13:09:09.249 CET;8
2023-02-16 13:24:55.026 CET;4
2023-02-16 13:27:34.673 CET;16
2023-02-16 17:00:40.740 CET;4
2023-02-16 17:01:10.861 CET;16
2023-02-16 17:03:36.438 CET;4
2023-02-16 17:03:53.509 CET;16
2023-02-16 18:47:22.298 CET;4
2023-02-16 18:47:40.365 CET;16
2023-02-16 19:44:53.072 CET;4
2023-02-16 19:45:24.200 CET;16
2023-02-17 05:17:27.275 CET;0
2023-02-17 05:17:28.275 CET;8
